,S,I,R
0.0,49978.0,22.0,0.0
0.01,50046.217987852164,64.978126774711,391.31223953979
0.02,50006.438117204445,189.34211548244485,814.2867685665884
0.03,49660.37927926687,541.5062800390531,1320.8411382421814
0.04,48489.732410894234,1498.3199917108177,2052.4863068423288
0.05,45333.38984977067,3867.695310243637,3362.469658569695
0.060000000000000005,38504.515558984815,8627.089463517746,5960.222304502161
0.07,28002.863841277915,14956.301259387861,10666.243961734826
0.08,17594.78658416842,19157.172861419698,17412.393937801702
0.09,10537.931282133328,19231.044288002508,24939.738614717764
0.09999999999999999,6631.1987049729605,16673.69323938919,31953.653958963554
0.10999999999999999,4581.871948846312,13373.8208938334,37858.21067975646
0.11999999999999998,3491.7047960568943,10297.639536404922,42585.498245947885
0.12999999999999998,2897.414807215121,7756.178432706478,46287.82592569773
0.13999999999999999,2572.862710401451,5771.133626875095,49169.693604919376
0.15,2404.782043433683,4265.274631195886,51421.655461064445
0.16,2333.358238128124,3141.2442993993195,53200.9410112872
0.17,2325.0606095725734,2309.911075889295,54630.270879723765
0.18000000000000002,2359.964210333359,1698.2252281841834,55802.67871668249
0.19000000000000003,2425.582515517289,1249.354536476805,56787.54282991908
0.20000000000000004,2513.720936686178,920.3076597331376,57636.10931057977
0.21000000000000005,2618.7913932819483,679.0874205214287,58386.02418296326
0.22000000000000006,2736.8648219621414,502.10919287353886,59064.862513400585
0.23000000000000007,2865.112724194859,372.08908362710827,59692.79868745576
0.24000000000000007,3001.4626950891497,276.4018152068523,60284.59300451352
0.25000000000000006,3144.3767387379976,205.83956672837667,60851.05452759426
0.26000000000000006,3292.7030863792625,153.6896876974145,61400.11155781855
0.2700000000000001,3445.5738805566853,115.05653091486454,61937.59212372932
0.2800000000000001,3602.3326278085365,86.36602742036217,62467.79196011209
0.2900000000000001,3762.4816716847977,65.00517115050175,62993.88755683684
0.3000000000000001,3925.643548746086,49.060233244772654,63518.23659513596
0.3100000000000001,4091.532216867975,37.126835341607986,64042.596652652814
0.3200000000000001,4259.931444548549,28.172154826091962,64568.284615602264
0.3300000000000001,4430.678473908395,21.434885900602083,65096.29306148329
0.34000000000000014,4603.651611684644,16.35252799065013,65627.37538653055
0.35000000000000014,4778.760770357066,12.508457055355859,66162.10820019811
0.36000000000000015,4955.940238502251,9.593329231682942,66700.9371581509
0.37000000000000016,5135.143143168402,7.376880492071969,67244.21070729232
0.38000000000000017,5316.337200789282,5.6872786278168315,67792.20498999803
0.3900000000000002,5499.501451854286,4.395971448110847,68345.14226844953
0.4000000000000002,5684.623748143707,3.406542671550906,68903.2045887825
0.4100000000000002,5871.698816619551,2.646496219546319,69466.54394025078
0.4200000000000002,6060.72676581219,2.061184956550326,70035.2898275216
0.4300000000000002,6251.711932196778,1.6093133369651236,70609.55492914892
0.4400000000000002,6444.661988120553,1.2595978784448991,71189.43933674478
0.45000000000000023,6639.58725118053,0.9882813707152631,71775.033739041
0.46000000000000024,6836.500148947491,0.777278082292451,72366.42181968334
0.47000000000000025,7035.414803629282,0.6127864462763919,72963.68206768512
0.48000000000000026,7236.346709451614,0.4842489047339885,73566.88914808298
0.49000000000000027,7439.3124818043725,0.3835701720596668,74176.1149424875
0.5000000000000002,7644.32966200905,0.3045283169492268,74791.42934127405
0.5100000000000002,7851.416565252994,0.24233005504019278,75412.90084847689
0.5200000000000002,8060.592162071457,0.1932741511721821,76040.59704510753
