,S,I,R
10.189999999999827,4964.1150142994675,33492.64839371109,11543.236591989453
10.199999999999827,4930.974020033569,33492.2968968324,11576.729083134042
10.209999999999827,4898.054731618719,33491.72415634587,11610.221112035426
10.219999999999827,4865.355877434988,33490.93166436861,11643.712458196414
10.229999999999826,4832.876188675441,33489.92090871479,11677.202902609783
10.239999999999826,4800.614399427154,33488.69337281892,11710.692227753942
10.249999999999826,4768.56924675041,33487.25053566109,11744.180217588513
10.259999999999826,4736.739470756104,33485.59387169407,11777.66665754984
10.269999999999825,4705.123814681399,33483.72485077219,11811.151334546428
10.279999999999825,4673.721024963612,33481.6449380821,11844.634036954309
10.289999999999825,4642.529851312383,33479.3555940753,11878.114554612335
10.299999999999825,4611.549046780137,33476.85827440246,11911.592678817418
10.309999999999825,4580.777367830854,33474.15442984947,11945.068202319695
10.319999999999824,4550.213574407167,33471.24550627523,11978.540919317626
10.329999999999824,4519.856429995816,33468.13294455116,12012.010625453044
10.339999999999824,4489.704701691476,33464.81818050241,12045.477117806135
10.349999999999824,4459.757160258963,33461.30264485069,12078.940194890363
10.359999999999824,4430.012580193868,33457.587763158816,12112.39965664734
10.369999999999823,4400.469739781604,33453.67495577678,12145.855304441635
10.379999999999823,4371.127421154917,33449.565637789565,12179.306941055542
10.389999999999823,4341.984410349855,33445.261218966385,12212.754370683786
10.399999999999823,4313.039497360239,33440.76310371161,12246.197398928181
10.409999999999823,4284.291476190629,33436.07269101715,12279.635832792246
10.419999999999822,4255.7391449078295,33431.191374416434,12313.069480675764
10.429999999999822,4227.381305690938,33426.12054193979,12346.498152369304
10.439999999999822,4199.216764879959,33420.86157607137,12379.921659048696
10.449999999999822,4171.244333023011,33415.41585370755,12413.339813269464
10.459999999999821,4143.462824922131,33409.784746116675,12446.752428961217
10.469999999999821,4115.871059677712,33403.96961890031,12480.159321422005
10.479999999999821,4088.4678607315755,33397.97183195582,12513.560307312626
10.48999999999982,4061.252055908718,33391.792739440396,12546.95520465091
10.49999999999982,4034.22247745773,33385.43368973633,12580.343832805962
10.50999999999982,4007.3779620899195,33378.896025417744,12613.726012492363
10.51999999999982,3980.7173510171565,33372.181083218515,12647.101565764355
10.52999999999982,3954.239489988451,33365.290194001595,12680.470316009978
10.53999999999982,3927.9432293252917,33358.224682729546,12713.83208794519
10.54999999999982,3901.827423955757,33350.98586843632,12747.186707607945
10.55999999999982,3875.89093344742,33343.57506420034,12780.534002352262
10.569999999999819,3850.1326220390656,33335.99357711871,12813.873800842246
10.579999999999819,3824.5513586712336,33328.24270828269,12847.205933046096
10.589999999999819,3799.1460170156124,33320.32375275432,12880.530230230095
10.599999999999818,3773.9154755032964,33312.237999544166,12913.84652495256
10.609999999999818,3748.858617351925,33303.98673159031,12947.154651057783
10.619999999999818,3723.9743305917227,33295.57122573834,12980.454443669954
10.629999999999818,3699.2615080904557,33286.99275272251,13013.745739187052
10.639999999999818,3674.7190475773245,33278.25257714796,13047.028375274727
10.649999999999817,3650.345851665807,33269.35195747405,13080.302190860162
10.659999999999817,3626.1408278754707,33260.292145998625,13113.56702612592
10.669999999999817,3602.102888652771,33251.074388843466,13146.822722503777
10.679999999999817,3578.230951390851,33241.69992594063,13180.069122668536
10.689999999999817,3554.52393844836,33232.16999101983,13213.306070531831
10.699999999999816,3530.9807771673077,33222.485811596795,13246.53341123592
10.709999999999816,3507.600399889972,33212.64860896258,13279.750991147464
10.719999999999816,3484.381743974868,33202.65959817385,13312.958657851303
10.729999999999816,3461.32375181181,33192.519988044005,13346.156260144207
10.739999999999815,3438.4253708360625,33182.23098113532,13379.34364802864
10.749999999999815,3415.6855535416157,33171.79377375191,13412.520672706496
10.759999999999815,3393.1032574935844,33161.209555933594,13445.68718657284
10.769999999999815,3370.677445339757,33150.47951145061,13478.843043209648
10.779999999999815,3348.407084821305,33139.60481779918,13511.988097379526
10.789999999999814,3326.291148782667,33128.58664619791,13545.122205019437
10.799999999999814,3304.328615180625,33117.42616158496,13578.245223234424
10.809999999999814,3282.5184670925873,33106.1245226161,13611.357010291327
10.819999999999814,3260.859692724091,33094.68288166342,13644.4574256125
10.829999999999814,3239.3512854155388,33083.10238481495,13677.546329769526
10.839999999999813,3217.9922436481856,33071.38417187489,13710.623584476936
10.849999999999813,3196.7815710493905,33059.5293763647,13743.689052585923
10.859999999999813,3175.7182763971423,33047.53912552481,13776.742598078059
10.869999999999813,3154.8013736238786,33035.41454031711,13809.784086059019
10.879999999999812,3134.029881819609,33023.1567354281,13842.813382752302
10.889999999999812,3113.4028252343574,33010.7668192727,13875.830355492955
10.899999999999812,3092.9192332799353,32998.24589399877,13908.834872721309
10.909999999999812,3072.57814053106,32985.595055492246,13941.826803976708
10.919999999999812,3052.3785867258302,32972.81539338292,13974.806019891257
10.929999999999811,3032.3196167655747,32959.90799105087,14007.772392183564
10.939999999999811,3012.400280714081,32946.87392563344,14040.725793652495
10.949999999999811,2992.6196337962233,32933.714268032854,14073.666098170934
10.95999999999981,2972.976736395998,32920.43008292446,14106.593180679554
10.96999999999981,2953.47065405398,32907.022428765435,14139.506917180595
10.97999999999981,2934.1004574642106,32893.492357804156,14172.407184731646
10.98999999999981,2914.8652224705334,32879.840916090034,14205.293861439446
10.99999999999981,2895.7640300623834,32866.06914348394,14238.16682645369
11.00999999999981,2876.795966370048,32852.17807366913,14271.025959960838
11.01999999999981,2857.960122659406,32838.16873416265,14303.871143177956
11.02999999999981,2839.2555953261567,32824.042146327316,14336.702258346546
11.039999999999809,2820.6814858895546,32809.79932538406,14369.519188726399
11.049999999999809,2802.2369009856557,32795.44128042489,14402.321818589466
11.059999999999809,2783.9209523600875,32780.9690144262,14435.110033213727
11.069999999999808,2765.732756860357,32766.38352426257,14467.883718877087
11.079999999999808,2747.6714364277022,32751.68580072103,14500.642762851281
11.089999999999808,2729.736118088501,32736.876828515717,14533.387053395794
11.099999999999808,2711.9259339452465,32721.957586302968,14566.116479751796
11.109999999999808,2694.240021167099,32706.929046696823,14598.830932136088
11.119999999999807,2676.677521980025,32691.79217628491,14631.530301735072
11.129999999999807,2659.2375836565357,32676.54793564474,14664.214480698733
11.139999999999807,2641.919358505025,32661.197279360353,14696.883362134631
11.149999999999807,2624.722003858732,32645.741156039352,14729.536840101924
11.159999999999807,2607.644682064325,32630.180508330286,14762.174809605396
