,S,I,R
8.139999999999871,29130.484315307982,18170.504447129493,2699.0112375625195
8.14999999999987,29024.56695544432,18258.208513477202,2717.224531078471
8.15999999999987,28918.52741783572,18345.94704308426,2735.5255390800116
8.16999999999987,28812.36967582914,18433.716030176587,2753.914293994265
8.17999999999987,28706.09771952761,18521.511456236236,2772.390824236144
8.18999999999987,28599.715555184066,18609.329290620004,2790.9551541959204
8.19999999999987,28493.227204589995,18697.165491182586,2809.6073042274097
8.20999999999987,28386.63670445911,18785.016004904093,2828.3472906367856
8.21999999999987,28279.94810580626,18872.876768521706,2847.1751256720217
8.229999999999869,28173.165473321755,18960.743709165265,2866.090817512969
8.239999999999869,28066.292884741342,19048.61274499658,2885.094370262067
8.249999999999869,27959.334430212002,19136.479785852283,2904.1857839357012
8.259999999999868,27852.29421165381,19224.340733889974,2923.3650544562
8.269999999999868,27745.176342118055,19312.191484237446,2942.632173644484
8.279999999999868,27637.984945141812,19400.027925644812,2961.9871292133607
8.289999999999868,27530.72415409925,19487.845941139258,2981.429904761478
8.299999999999867,27423.3981115498,19575.641408682255,3000.9604797679312
8.309999999999867,27316.010968583476,19663.410201828985,3020.578829587527
8.319999999999867,27208.566884163545,19751.148190389733,3040.284925446709
8.329999999999867,27101.070024466753,19838.851241093085,3060.078734440149
8.339999999999867,26993.524562221355,19926.51521825064,3079.9602195279963
8.349999999999866,26885.934676043158,20014.135984423036,3099.9293395337954
8.359999999999866,26778.304549769826,20101.709401087093,3119.986049143072
8.369999999999866,26670.638371793622,20189.231329303788,3140.130298902582
8.379999999999866,26562.94033439289,20276.697630386865,3160.362035220235
8.389999999999866,26455.21463306244,20364.104166571873,3180.68120036568
8.399999999999865,26347.465465843085,20451.44680168534,3201.087732471565
8.409999999999865,26239.697032650605,20538.72140181392,3221.581565535463
8.419999999999865,26131.913534604268,20625.923835973248,3242.162629422471
8.429999999999865,26024.11917335525,20713.049976776267,3262.830849868472
8.439999999999864,25916.318150415103,20800.095701100818,3283.5861484840675
8.449999999999864,25808.514666484538,20887.05689075627,3304.42844275918
8.459999999999864,25700.712920782742,20973.92943314893,3325.357646068317
8.469999999999864,25592.917110377464,21060.70922194602,3346.3736676765025
8.479999999999864,25485.131429516096,21147.392157738024,3367.47641274587
8.489999999999863,25377.36006895796,21233.974148699108,3388.665782342919
8.499999999999863,25269.60721530808,21320.45111124548,3409.9416734464285
8.509999999999863,25161.87705035258,21406.818970691376,3431.303978956029
8.519999999999863,25054.173750396036,21493.07366190252,3452.75258770143
8.529999999999863,24946.501485600904,21579.211129946783,3474.287384452298
8.539999999999862,24838.864419329337,21665.227330741865,3495.9082499287833
8.549999999999862,24731.266707487543,21751.118231699747,3517.6150608126964
8.559999999999862,24623.712497872944,21836.87981236772,3539.4076897593222
