,S,I,R
288.6299999998825,209667.80208823446,2.450154999500888e-06,790332.1979093085
288.6399999998825,209668.1114158423,2.4473102592221487e-06,790331.8885817035
288.6499999998825,209668.42074332904,2.444468824839531e-06,790331.5792542197
288.6599999998825,209668.73007069473,2.4416306925077154e-06,790331.2699268569
288.66999999988246,209669.03939793937,2.4387958583858606e-06,790330.960599615
288.67999999988245,209669.34872506294,2.4359643186375964e-06,790330.6512724942
288.68999999988245,209669.65805206544,2.4331360694310186e-06,790330.3419454945
288.69999999988244,209669.96737894687,2.4303111069386846e-06,790330.0326186159
288.7099999998824,209670.27670570725,2.4274894273376078e-06,790329.7232918583
288.7199999998824,209670.58603234656,2.4246710268092523e-06,790329.4139652218
288.7299999998824,209670.8953588648,2.421855901539528e-06,790329.1046387064
288.7399999998824,209671.20468526197,2.4190440477187844e-06,790328.7953123121
288.7499999998824,209671.5140115381,2.4162354615418076e-06,790328.4859860388
288.7599999998824,209671.82333769315,2.4134301392078134e-06,790328.1766598866
288.7699999998824,209672.13266372713,2.410628076920442e-06,790327.8673338555
288.77999999988236,209672.44198964004,2.4078292708877538e-06,790327.5580079453
288.78999999988235,209672.7513154319,2.4050337173222237e-06,790327.2486821562
288.79999999988235,209673.0606411027,2.402241412440736e-06,790326.9393564882
288.80999999988234,209673.36996665242,2.39945235246458e-06,790326.6300309412
288.8199999998823,209673.67929208107,2.3966665336194427e-06,790326.3207055153
288.8299999998823,209673.98861738868,2.393883952135407e-06,790326.0113802105
288.8399999998823,209674.2979425752,2.391104604246944e-06,790325.7020550268
288.8499999998823,209674.60726764068,2.3883284861929082e-06,790325.3927299641
288.8599999998823,209674.91659258507,2.3855555942165335e-06,790325.0834050225
288.8699999998823,209675.22591740842,2.382785924565427e-06,790324.774080202
288.8799999998823,209675.5352421107,2.3800194734915653e-06,790324.4647555025
288.88999999988226,209675.8445666919,2.3772562372512868e-06,790324.155430924
288.89999999988225,209676.15389115206,2.3744962121052897e-06,790323.8461064666
288.90999999988225,209676.46321549115,2.3717393943186246e-06,790323.5367821302
288.91999999988224,209676.77253970917,2.3689857801606912e-06,790323.227457915
288.9299999998822,209677.08186380612,2.366235365905232e-06,790322.9181338208
288.9399999998822,209677.39118778202,2.3634881478303267e-06,790322.6088098476
288.9499999998822,209677.70051163685,2.3607441222183895e-06,790322.2994859956
288.9599999998822,209678.0098353706,2.3580032853561618e-06,790321.9901622646
288.9699999998822,209678.3191589833,2.3552656335347076e-06,790321.6808386546
288.9799999998822,209678.62848247495,2.35253116304941e-06,790321.3715151658
288.9899999998822,209678.93780584552,2.349799870199964e-06,790321.0621917979
288.99999999988216,209679.24712909502,2.3470717512903723e-06,790320.7528685511
289.00999999988215,209679.55645222348,2.3443468026289413e-06,790320.4435454253
289.01999999988215,209679.86577523086,2.3416250205282744e-06,790320.1342224206
289.02999999988214,209680.17509811718,2.3389064013052685e-06,790319.824899537
289.0399999998821,209680.48442088242,2.336190941281108e-06,790319.5155767745
289.0499999998821,209680.79374352662,2.3334786367812598e-06,790319.206254133
289.0599999998821,209681.10306604975,2.330769484135469e-06,790318.8969316126
289.0699999998821,209681.4123884518,2.328063479677754e-06,790318.5876092133
289.0799999998821,209681.72171073282,2.3253606197463997e-06,790318.2782869351
289.0899999998821,209682.03103289276,2.3226609006839552e-06,790317.9689647778
289.0999999998821,209682.34035493163,2.319964318837227e-06,790317.6596427415
289.10999999988206,209682.64967684945,2.3172708705572747e-06,790317.3503208264
289.11999999988205,209682.9589986462,2.3145805521994055e-06,790317.0409990323
289.12999999988205,209683.2683203219,2.3118933601231703e-06,790316.7316773593
289.13999999988204,209683.57764187653,2.3092092906923574e-06,790316.4223558074
289.149999999882,209683.8869633101,2.306528340274989e-06,790316.1130343765
289.159999999882,209684.1962846226,2.303850505243315e-06,790315.8037130667
289.169999999882,209684.50560581402,2.3011757819738086e-06,790315.494391878
289.179999999882,209684.8149268844,2.298504166847162e-06,790315.1850708104
289.189999999882,209685.1242478337,2.2958356562482796e-06,790314.8757498637
289.199999999882,209685.43356866195,2.293170246566276e-06,790314.5664290381
289.209999999882,209685.74288936914,2.2905079341944683e-06,790314.2571083335
289.21999999988196,209686.05220995526,2.2878487155303732e-06,790313.94778775
289.22999999988195,209686.3615304203,2.2851925869757004e-06,790313.6384672876
289.23999999988195,209686.67085076432,2.282539544936349e-06,790313.3291469463
289.24999999988194,209686.98017098726,2.279889585822402e-06,790313.019826726
289.2599999998819,209687.28949108912,2.277242706048122e-06,790312.7105066269
289.2699999998819,209687.59881106994,2.274598902031946e-06,790312.4011866488
289.2799999998819,209687.9081309297,2.2719581701964804e-06,790312.0918667916
289.2899999998819,209688.21745066837,2.269320506968496e-06,790311.7825470555
289.2999999998819,209688.526770286,2.266685908778923e-06,790311.4732274405
289.3099999998819,209688.83608978256,2.2640543720628474e-06,790311.1639079466
289.3199999998819,209689.14540915805,2.261425893259505e-06,790310.8545885737
289.32999999988186,209689.4547284125,2.258800468812276e-06,790310.5452693219
289.33999999988185,209689.76404754588,2.2561780951686827e-06,790310.2359501912
289.34999999988185,209690.07336655818,2.253558768780382e-06,790309.9266311815
289.35999999988184,209690.38268544944,2.250942486103161e-06,790309.6173122929
289.3699999998818,209690.69200421963,2.2483292435969346e-06,790309.3079935253
289.3799999998818,209691.00132286875,2.245719037725737e-06,790308.9986748787
289.3899999998818,209691.31064139682,2.2431118649577194e-06,790308.6893563533
289.3999999998818,209691.61995980382,2.240507721765145e-06,790308.3800379488
289.4099999998818,209691.92927808975,2.237906604624383e-06,790308.0707196655
289.4199999998818,209692.23859625464,2.2353085100159058e-06,790307.7614015032
289.4299999998818,209692.54791429845,2.2327134344242814e-06,790307.452083462
289.43999999988176,209692.8572322212,2.2301213743381714e-06,790307.1427655419
289.44999999988175,209693.1665500229,2.227532326250325e-06,790306.8334477429
289.45999999988175,209693.47586770353,2.2249462866575733e-06,790306.5241300648
289.46999999988174,209693.7851852631,2.222363252060827e-06,790306.2148125077
289.4799999998817,209694.09450270163,2.219783218965069e-06,790305.9054950718
289.4899999998817,209694.40382001907,2.2172061838793517e-06,790305.5961777569
289.4999999998817,209694.71313721547,2.214632143316791e-06,790305.2868605631
289.5099999998817,209695.0224542908,2.2120610937945615e-06,790304.9775434904
289.5199999998817,209695.33177124505,2.2094930318338934e-06,790304.6682265387
