,S,I,R
0.0,999999.0,1.0,0.0
0.001,1000248.9708103914,1.1156586988756532,750.4136976180462
0.002,1000499.1741713152,1.244558153373308,1501.5826045316903
0.003,1000749.6083228616,1.388198469416164,2253.5079820459205
0.004,1001000.271279444,1.548247911680762,3006.1911499861267
0.005,1001251.1608046792,1.7265615507481091,3759.633493171049
0.006,1001502.2743835064,1.9252019552748634,4513.836468603025
0.007,1001753.6091912433,2.1464621509289956,5268.801613454164
0.008,1002005.1620592461,2.3928910915983304,6024.53055393558
0.009000000000000001,1002256.9294368067,2.6673219146600484,6781.025015146273
0.010000000000000002,1002508.9073488781,2.9729032811574645,7538.286832008655
0.011000000000000003,1002761.0913491762,3.313134133857038,8296.317961409311
0.012000000000000004,1003013.4764681596,3.691902241673299,9055.120495676349
0.013000000000000005,1003266.057155332,4.1135269382046,9814.696677538854
0.014000000000000005,1003518.827215257,4.582806505506884,10575.048916729644
0.015000000000000006,1003771.7797366068,5.10507070217416,11336.179808409808
0.016000000000000007,1004024.907013494,5.686238987764967,12098.092153612724
0.017000000000000008,1004278.2004582599,6.3328850541336825,12860.7889819264
0.01800000000000001,1004531.650504798,7.0523083388666175,13624.273576656487
0.01900000000000001,1004785.246501402,7.85261326741613,14388.549502738191
0.02000000000000001,1005038.9765920121,8.74279704936568,15153.620637693984
0.02100000000000001,1005292.8275846213,9.732846941309061,15919.491205965747
0.022000000000000013,1005546.784805468,10.83384798492888,16686.16581698493
0.023000000000000013,1005800.8319374991,12.058102334937859,17453.64950738312
0.024000000000000014,1006054.9508414244,13.419261408619004,18221.94778778814
0.025000000000000015,1006309.1213575125,14.93247221788578,18991.06669469805
0.026000000000000016,1006563.3210860767,16.614539387310263,19761.012847977778
0.027000000000000017,1006817.5251443896,18.48410451878644,20531.793514580637
0.028000000000000018,1007071.7058975269,20.561844736890265,21303.41667916086
0.02900000000000002,1007325.8326603767,22.870692440195597,22075.891122313555
0.03000000000000002,1007579.8713677656,25.436078494591836,22849.226507256273
0.03100000000000002,1007833.7842093332,28.286201336982643,23623.433475852093
0.03200000000000002,1008087.5292254353,31.452324713772374,24398.523754968865
0.03300000000000002,1008341.0598599706,34.969107060617205,25174.510274273765
0.03400000000000002,1008594.3244655991,38.87496584060407,25951.407296677597
0.035000000000000024,1008847.2657563521,43.21248050013471,26729.23056277051
0.036000000000000025,1009099.8202021137,48.02883807840773,27507.99745073115
0.037000000000000026,1009351.9173588897,53.37632592086267,28287.727153345975
0.03800000000000003,1009603.4791281482,59.31287640293439,29068.440873946147
0.03900000000000003,1009854.4189378279,65.90266907194682,29850.162043257416
0.04000000000000003,1010104.6408368555,73.2167961662843,30632.91655936582
0.04100000000000003,1010354.0384941718,81.33399807682156,31416.733053230302
0.04200000000000003,1010602.4940923565,90.34147598106975,32201.64318242497
0.04300000000000003,1010849.87710493,100.33578961112576,32987.68195607082
0.04400000000000003,1011096.0429453033,111.42384891825405,33774.88809422157
0.04500000000000003,1011340.8314741359,123.72400927620306,34563.30442530415
